"Duration of a process fragment/process,""Verifica se a duração de um fragmento ou do processo como um todo está dentro do limite desejado";" usado para qualidade do processo, qualidade de resultados e redução de riscos."",Tabela 1 e Tabela 2: “Duration of a fragment of a process/process”";;;;;;
Number of repetitions of an activity/process fragment,Controla a quantidade de retrabalho (repetições) para checar eficiência e qualidade do processo.,Tabela 1: “Is the number of repetitions of activities acceptable relative to the threshold for a given date?”;;;;;;;
Number of activities/process fragments (in progress, completed, repeated),Monitora a carga de trabalho e a complexidade do processo em diferentes estados;" ligado a qualidade de processo e resultados.,""Tabela 1 e Tabela 2: “Number of activities/process fragments (in progress, completed, repeated)”""";;;;;;
Number of instances (according to progress, per unit of time, per category),Mede volume de casos executados; auxilia na análise de capacidade e riscos.,Tabela 1: “Is the number of instances acceptable at time  t?”;;;;;;
"Number of actors involved in a fragment of a process/process or per service,""Avalia quantidade de participantes necessários, visando reduzir complexidade e melhorar qualidade do processo."",Tabela 1 e Tabela 2: “Number of actors involved in a fragment of a process/process or  per service”";;;;;;;
Number of services/locals,Verifica a adequação do local ou serviço onde o processo ocorre; relacionado à qualidade de resultados.,Tabela 1: “Is the place where the process is carried out adaptable for a specific period?  Number of services/locals”;;;;;;
Number of information that can be produced/retrieved/used,Controla disponibilidade/uso de informação como recurso do processo.,Tabela 1: “Are the resources used throughout the process satisfactory compared to the ideal number?  Number of information that can be produced/retrieved/used”;;;;;;;
"Number of material resources,""Mede quantos recursos materiais são empregados, ajudando no planejamento de capacidade e qualidade de resultados."",Tabela 1: “Number of material resources”";;;;;;;
Duration of the activity 'Choose COVID procedure' per patient,Indicador específico do estudo de caso; avalia tempo gasto na atividade de escolha de procedimento para cada paciente COVID.,Figura 2: “Duration of the activity 'Choose COVID procedure' per patient”;;;;;;
"Duration of the fragment from 'Choose a COVID procedure' to 'Monitor progress after treatment' without waiting time,""Mede duração de um fragmento crítico sem considerar tempos de espera, para monitorar agilidade do cuidado ao paciente."",Figura 3 (regras de decisão) e texto: “the duration of the fragment from 'Choose a COVID procedure' to 'Monitor progress after treatment' without waiting time <= 12 hours”";;;;;;;
"Overall length of patient stay in the infectious disease department with waiting time per patient,""Avalia tempo total de internação do paciente, incluindo esperas";" ligado à eficiência do cuidado."",Figura 3: “the overall length of patient stay in the infectious disease department with waiting time per patient <= 14 days”";;;;;;
Number of serious patients treated at the same time in the infectious disease department,Monitora capacidade simultânea de tratamento de casos graves; usado para decidir se objetivo de tempo de atendimento foi alcançado.,Figura 3: “the number of serious patients treated at the same time in the infectious disease department  <=10 patients”;;;;;;
Percentage of the achievement of the objectives,Mede grau global de cumprimento dos objetivos estratégicos a partir dos KPIs.,Resumo: “(5) know the percentage of the achievement of the objectives.”;;;;;;;
"Min observed value (para cada KPI),""Valor mínimo observado durante o monitoramento, usado em comparação com o limiar mínimo."",Figura 2: colunas “Min observed value”";;;;;;;
"Max observed value (para cada KPI),""Valor máximo observado, comparado ao limiar máximo permitido."",Figura 2: colunas “Max observed value”";;;;;;;
"Avg observed value (para cada KPI),""Média dos valores observados, comparada ao valor médio ideal."",Figura 2: colunas “Avg observed value”";;;;;;;
Pourmirza et al. 2019 - BPMS-RA - A Novel Reference Architecture for Business Process Management Systems.pdf;;;;;;;
Medidor,Como é usado no texto,Evidência no texto  ;;;;;;;
"KPIs (Key Performance Indicators),Indicadores quantitativos/qualitativos empregados para extrair insights de desempenho dos processos na fase de pós-processamento dos dados de execução.,""“…it can produce valuable insights regarding the duration, costs, and quality of previously executed process instances by using some KPIs.”  """;;;;;;;
"Duração,""Mede o tempo de execução das instâncias de processo, servindo de base para análise de desempenho."",“valuable insights regarding the duration… of previously executed process instances…”  ";;;;;;;
"Custos,""Mede o custo das instâncias/atividades do processo, utilizado em avaliações de eficiência."",“…valuable insights regarding the … costs… of previously executed process instances…”  ";;;;;;;
Qualidade,Avalia a qualidade dos resultados/saídas dos processos como métrica de performance organizacional.,“…valuable insights regarding the … quality of previously executed process instances…”  ;;;;;;;
Tempo de Resposta,Restrição de performance do sistema;" mede a rapidez com que o sistema atende às solicitações.,""“Performance is the degree to which a system accomplishes its designated functions within given constraints, such as response time…”  """;;;;;;
Consumo de Poder Computacional,Recurso de máquina necessário para executar o sistema;" utilizado como métrica de performance.,""“…within given constraints, such as … computation power …”  """;;;;;;
Uso de Memória,Quantidade de memória exigida pelo sistema;" métrica para avaliação de performance.,""“…within given constraints, such as … memory usage.”  """;;;;;;
Disponibilidade,Percentual de tempo em que o sistema permanece operacional; métrica de performance operacional.,“Availability is the degree to which a system is operational and accessible when required [IEEE 2010].”;;;;;;
Garcia et al. 2015 - A software process line for service-oriented applications.pdf;;;;;;;
medidor,uso_no_texto,evidencia  ;;;;;;;
"Performance indicators,Selecionados junto com o cenário “to-be” para medir o sucesso da transformação de processos,""After simulating some future scenarios, the chosen one have to be chosen, as well as the performance indicators.  """;;;;;;;
"KPIs (Key Performance Indicators),Mapeados nos processos “as-is” e “to-be” e usados como entradas/saídas das atividades,""…business processes mapping (defining the as is and to be business scenarios for manual and automated: process, activities, tasks, KPIs with the used applications)  """;;;;;;;
"Business KPIs,Monitorados continuamente para avaliar o desempenho do negócio,""…constant monitoring is necessary, as well as business Key Performance Indicators (KPIs)…  """;;;;;;;
"Technical services KPIs,Indicadores técnicos que complementam os KPIs de negócio para serviços,""…business Key Performance Indicators (KPIs), such as technical services KPIs, as proposed by [14]  """;;;;;;;
SLA indicators,Usados para garantir que o nível de serviço acordado seja cumprido e monitorado,The SLA indicators are established and monitored to keep the level of services as specified.  ;;;;;;;
"Operating indicators (feedback and errors),Automatizados via BAM para monitorar falhas operacionais,""BAM plays an important role in the automation of indicators, operating (feedback and errors) and business process.  """;;;;;;;
Return on Investment (ROI),Métrica financeira cujo retorno é antecipado com entregas incrementais,…risks are reduced and the return of investment is anticipated.  ;;;;;;;
Defect percentage,Indicador de qualidade visando baixo percentual de defeitos no produto,…deliver of a quality product with low defect percentage…  ;;;;;;;
"Time to Market,Usado como meta para reduzir o tempo médio de entrega e acelerar releases,""…reduce the average performance delivery, which is a common conductor for SOA and BPM processes to reduce the time to market.  """;;;;;;;
Estimated costs,Custos estimados avaliados e aprovados para viabilizar o projeto,…estimating the costs and term of the proposed solution. The estimated costs should be evaluated and approved…  ;;;;;;;
Term (project duration),Prazo estimado considerado indicador de desempenho de cronograma,…estimating the costs and term of the proposed solution.;;;;;;;
Hullinger 1999 - Taylor Enterprise Dynamics.pdf;;;;;;;
Medidor de Performance,Como é usado no texto,Evidência no texto;;;;;;;
Performance measure(s),Serve como critério-alvo para comparar ou otimizar cada cenário de simulação.,“…and the performance measure(s) against which the results of each scenario can be compared or optimized.”;;;;;;;
"Número de vezes que cada condição é executada,Define a quantidade de repetições de cada condição em um experimento ou otimização.,""“…define the conditions, variables and constraints to be tested, the number of times each condition is to be run…”""";;;;;;;
Comprimento (duração) de cada execução,Define o horizonte temporal de cada corrida de simulação dentro de um experimento.,“…the length of each run…”;;;;;;;
Run-speed do modelo,Indicador de velocidade de execução; o texto ressalta que manipulações de visualização não afetam essa velocidade.,“All of these model view manipulations can be done without influencing the run-speed of the model.”;;;;;;
"Sincronização em tempo real,Mede a capacidade do modelo de executar em tempo de relógio real para monitorar/controlar sistemas reais.,""“However, Taylor ED can also synchronize the run with real-time.”""";;;;;;;
Goldszmidt et al. 2001 - On the quantification of e-business capacity.pdf;;;;;;;
"CPU load (média),Variável de entrada nos modelos L(w) que estimam o estado do sistema minuto a minuto,""""""we approximatethe load with only the average CPU load of the web server during the request processing.""""  """;;;;;;;
"Memory utilization,Exemplo de métrica de saúde do sistema (pode compor load vector),""""""Health of the system is related to the utilization of the different resources such as CPU, memory, disk, etc.""""  """;;;;;;;
"Disk utilization,Exemplo de métrica de saúde do sistema (pode compor load vector),""""""Health of the system is related to the utilization of the different resources such as CPU, memory, disk, etc.""""  """;;;;;;;
Moreira et al. 2024 - Business Process Automation in SMEs - A Systematic Literature Review.pdf;;;;;;;
Performance_Metric,How_Used_in_Text,Evidence_in_Text;;;;;;;
Cycle time,Time indicator to compare the duration of a process before and after automation (can be expressed as average or total cycle time).,“to verify productivity and efficiency … average cycle time.” (p. 27) ; “measure process improvement … cycle time” (p. 26);;;;;;
Average processing time,Operational efficiency KPI proposed in PPAFR; average time a task needs after automation vs. before.,“average processing times of activities” (p. 27);;;;;;
Total processing time,Aggregate duration of all executions; used to estimate global time reduction.,“total processing times of activities” (p. 27);;;;;;
Average waiting time,Idle time between activities; used to reveal bottlenecks eliminated by automation.,“average waiting times of activities” (p. 27);;;;;;
Total waiting time,Sum of all waits; compared to detect efficiency gains.,“total waiting times of activities” (p. 27);;;;;;
Potential time savings,Forecast/real gain derived from difference between as-is and to-be times.,“potential time savings” (p. 27);;;;;;;
Cost per execution,Financial KPI in cost dimension to assess automation pay-off.,“measure … cost per execution” (p. 26);;;;;;;
Cost savings / Reducing costs,Direct economic benefit and common success KPI after BPA.,“cost savings” (p. 28) ; “reducing costs” listed as benefit (Table XXIII);;;;;;
Resource utilization,Percentage of capacity used; indicates productivity increase.,“resource utilization” (p. 26);;;;;;
Waste,Amount of non-value-adding work; expected to decrease through BPA.,“waste” (p. 26);;;;;;
Productivity / Employee productivity,Internal performance dimension; higher throughput with same resources.,“employee productivity enhancement” (p. 28);;;;;;
"Job satisfaction / Employee engagement,Human-factor KPI to evaluate acceptance of automation.,""“job satisfaction, process acceleration, cost savings, and employee productivity enhancement” (p. 28)""";;;;;;;
Process acceleration / Speed,Measures how much faster a process runs after automation.,“process acceleration” (p. 28) ; “speed” (p. 27);;;;;;
Availability / High availability,Uptime of service or bot; expected to rise to near 24/7.,“increased availability” (Table XXIII);;;;;;
Quality,General performance dimension; fewer defects after automation.,“quality” repeatedly cited in time-quality-cost triad (p. 26);;;;;;
Accuracy / Error rate,Count or % of errors; automation should raise accuracy / lower error rate.,“increased accuracy” (Table XXIII) ; “errors rate” (p. 26);;;;;
Compliance,Degree of adherence to rules/regulations; automation improves consistency.,“compliance” listed under Wewerka & Reichert categories (p. 27);;;;;;
Customer satisfaction,External performance measure; better service after BPA.,“customer satisfaction” (Table XXIII);;;;;;
Cooperation with other organizations,External relational KPI affected by automation quality.,“cooperation with other organizations” (p. 28);;;;;;;
Effectiveness,Broad measure of goal attainment; often paired with efficiency.,“increasing effectiveness” (Table XXIII);;;;;;
Process improvement index,Generic metric to capture overall enhancement of the process.,“process improvement” (Table XXIII);;;;;;;
Mechanisms for auditing / Audit trail quality,Indicator of enhanced control & transparency.,“mechanisms for auditing” (Table XXIII);;;;;;;
Seidel et al. 2010 - Pockets of creativity in business processes.pdf;;;;;;;
Medidor,Como é usado no texto,Evidência no texto;;;;;;;
Eficiência,Avaliar e melhorar a eficiência de processos transacionais e da organização como um todo,“…organizações têm procurado melhorar a eficiência de processos predominantemente transacionais…”;;;;;;;
Desempenho do Processo (Process performance),Medição sistemática de desempenho dentro das iniciativas de BPM,“process performance measurement”;;;;;;;
Desempenho Organizacional (Organizational performance),Indicador global de resultados que pode ser melhorado via BPM,“enable organizations to enhance organizational performance and sustain competitive advantage”;;;;;;;
Razões de Desempenho (Performance ratios),Indicadores convencionais aplicados a subprocessos estruturados focados em eficiência,“…sub-processes have to be judged regarding conventional performance ratios that primarily relate to efficiency.”;;;;;;;
Desempenho Criativo (Creative performance),Avaliação específica de partes criativas do processo,“…have to be particularly assessed regarding creative performance.”;;;;;;;
"Originalidade,Métrica específica de desempenho criativo usada para julgar ideias ou produtos,""“here measures such as originality and novelty [Dean et al., 2006] are of relevance…”""";;;;;;;
Inovação/Novidade (Novelty),Métrica complementar à originalidade na avaliação de desempenho criativo,idem: “measures such as originality and novelty…”;;;;;;;
"Qualidade,Verificação de padrões mínimos antes da entrega do produto,""“…before the shot actually goes out the door, someone senior goes through it and just makes sure that all the basic standards are right.”""";;;;;;;
Risco,Nível de incerteza monitorado para mitigar consequências indesejadas nos processos,“…pockets of creativity can also be associated with particularly high levels of risk.”;;;;;;;
Nguyen et al. 2020 - Business Program Accreditation towards Continuous Improvement in Higher Education - A Case Study.pdf;;;;;;;
Performance measure,How the measure is used / interpreted in the text,Evidence (trechos do texto);;;;;;;
Percentual de créditos/hora lecionados por docentes Academic + Professional Qualified ≥ 80 %,Requisito de qualificação docente imposto pelo ACBSP;" usado pela faculdade para planejar alocação e contratação de professores,""“as required by the ACBSP, at least 80 percent of the undergraduate credit hours should be taught by academically or professionally qualified faculty”""";;;;;;
Percentual de créditos/hora lecionados por docentes Academic Qualified ≥ 40 %,Segundo requisito de qualificação docente do ACBSP;" adotado como meta de desempenho na segunda SSR,""“and at least 40 percent of the undergraduate credit hours are taught by academically qualified faculty (ACBSP, n.d.)”""";;;;;;
Nº de turmas/carga-horária lecionadas por AQ, PQ e Min por semestre,Monitoramento interno contínuo da distribuição de carga docente para atender aos percentuais ACBSP,Tabela 2: “Number of classes taught by faculty at different level of qualification … AQ … PQ … Min … SU18 … SU19”;;;;;;;
"Resultado de avaliação externa da qualidade discente,""Utilizado para redesenhar currículo, LOs e métodos de ensino"",""“Organizing external assessment of students’ quality so that the FOB could use internal and external assessment results to redesign the curriculum, learning outcomes … and teaching methods”""";;;;;;;
Outcomes Assessment (medição e análise da aprendizagem do estudante),Padrão 4 do ACBSP: resultados servem para aperfeiçoar programas acadêmicos,“institutions and programs must conduct outcomes assessment and document the results and evidence that such results are serving the purpose of developing and enhancing the academic programs”;;;;;;;
Produtividade de pesquisa docente (qualidade e quantidade),Indicador de desempenho de docência/pesquisa; aumentada para atender exigências da acreditação,“Increasing the quality and quantity of faculties’ research.”;;;;;;
"Alvos/indicadores estratégicos de longo prazo (financeiros, acadêmicos, pesquisa, RH),Critério usado pelo ACBSP e pela instituição para medir execução do planejamento estratégico,""“the ACBSP Council recommended that FOB should focus on its long-term strategic plans instead of short-term and middle-term plans … pay attention to targets of academic activities, research as well as human resources development.”""";;;;;;;
Indicadores de satisfação de estudantes e stakeholders,Coletados por meio de surveys e acompanhados para melhorias contínuas,“Tracking the stakeholder survey’s results to have timely improvements as well as suitable policies to meet stakeholder’s needs.”;;;;;;;
Academic KPI em atividades de ensino-aprendizagem,Ferramenta para medir eficácia das aulas e do aprendizado;" prevista para uso contínuo,""“Continuously improving teaching and learning activities, assessment methods and the usage of academic KPI.”""";;;;;;
"Carga de trabalho docente (faculty loads),""Monitorada e realocada para equilibrar ensino, pesquisa e serviço"",“Reallocating the faculty loads to maintain the balance among duties of the faculty members.”";;;;;;;
Indicadores de qualidade de recursos humanos,Coletados para acompanhar execução dos planos estratégicos,“monitoring and deployment of quality human resources by various kinds of data to ensure the effective and efficient accomplishment of the plans.”;;;;;;;
Mobilidade acadêmica internacional (faculty & students),Usada como métrica de internacionalização do programa,“Enhancing internationalization and international academic mobility of faculty members and students.”;;;;;;;
Goldstein et al. 2019 - Business process runtime models - towards bridging the gap between design, enactment, and evaluation of business processes.pdf;;;;;;;
indicador,categoria/nível,uso no texto,evidência textual  ;;;;;;;
startTime (início do processo/atividade),instância (processo ou atividade),Permite saber quando um processo ou atividade começou; usado para calcular duração e outros KPI.,“managers need to know … when did a particular process start” (p. 29)  ;;;;;;
endTime / stopTime (término do processo/atividade),instância,Permite saber quando um processo ou atividade terminou; também usado para calcular duração e outros KPI.,“managers need to know … when did a particular process … terminate” (p. 29)  ;;;;;;
duration / execution time,instância,Tempo decorrido entre startTime e endTime de um processo/atividade.,“What was the average execution time of all processes of a certain type…” (p. 29)  ;;;;;;;
average execution time,processo (derivado),Média das durações de todas as instâncias de um processo em um período.,citação acima + CR4 “…average duration of each BP activity…” (p. 40)  ;;;;;;;
average activity duration,atividade (derivado),Média das durações das instâncias de uma atividade; exibida no modelo-tipo em tempo-real.,“…visualizing the average duration of each BP activity based on the history of executions” (p. 32)  ;;;;;;
cost (custo da atividade),instância,Valor de custo atribuído a cada instância de atividade.,“event logs comprise … activity cost” (p. 38); ver metamodelo Fig. 6 cost (p. 48)  ;;;;;;
laborCost,instância,Sub-categoria de custo que representa custo de mão-de-obra.,Fig. 6 mostra atributos intrínsecos cost e laborCost de ControlFlowSubprocess (p. 48)  ;;;;;;;
average activity cost,atividade (derivado),Média dos custos de todas as instâncias de uma atividade; mostrado no modelo-tipo.,CR4 “…average activity cost…” (p. 40); Fig. 10 demonstra média de custos (p. 53)  ;;;;;
activity total costs per day,atividade (derivado),Soma dos custos de todas as instâncias por dia; indicador para análise financeira.,CR4 “…activity total costs per day…” (p. 40)  ;;;;;;
event probability,evento / processo (derivado),Probabilidade estatística de ocorrência de eventos alternativos (ex.: produto disponível).,CR4 “…event probabilities…” (p. 40); uso no agente “…based on predefined event probabilities…” (p. 50)  ;;;;;;
"timestamp (do evento),instância (evento),""Marca temporal de cada evento";" base para ordering, cálculo de duração e auditoria."",CR3 “…essential attributes … comprise event timestamps…” (p. 40)"; metamodelo Fig. 6 timestamp (p. 48)  ;;;;;
Augusto et al. 2016 - Evaluation of discovered clinical pathways using process mining and joint agent-based discrete-event simulation.pdf;;;;;;;
Metric,How it is used in the text,Text evidence  ;;;;;;;
Representativeness (of the process model),Quality criterion to judge how well a discovered model reflects the event log,“The objective was to create the most representative process model of the event log under a constraint on the model’s size.”  ;;;;;;;
Model size (number of nodes / arcs),Constraint and simplification factor in model discovery and communication,“…under a constraint on the model’s size.” / “models for analysis … with a limited number of nodes and arcs”  ;;;;;;;
"Complexity (low complexity),Quality dimension to be minimised when evaluating process models,""“…the model must be highly representative , it must be as detailed as possible, and it must have a low complexity .”  """;;;;;;;
Frequency of events,Component of the representativeness metric in process‐mining discovery,“The metric for assessing representativeness was based on the frequency of events in the log …”  ;;;;;;;
Frequency of direct transitions,Second component of the representativeness metric,“…and of direct transitions between events.”  ;;;;;;;
Significance value of the causal net,Optimised during mining and later used as a validation measure,“The validation of the model is guaranteed during the process mining step with the optimisation of the signiﬁcance value of the causal net …”  ;;;;;;;
"Care delays,Outcome/indicator that can be extracted from the discovered model,""“…helps to describe the underlying process (care delays, treatment frequencies, deviations and death rate) as it really happened.”  """;;;;;;;
"Treatment frequencies,Outcome/indicator extracted from the discovered model,""“…(care delays, treatment frequencies, deviations and death rate) …”  """;;;;;;;
"Deviations,Indicator of unwanted or exceptional behaviour in the discovered pathways,""“…(care delays, treatment frequencies, deviations and death rate) …”  """;;;;;;;
"Death rate (process-mining output),Clinical outcome measured from logs and models,""“…(care delays, treatment frequencies, deviations and death rate) …”  """;;;;;;;
State-related cost,Performance indicator attached to every Care-state in the state chart,“A Care-state … includes a state-related cost that will be used as a performance indicator.”  ;;;;;;;
"Total cost incurred by all patients (KPI),Key performance indicator in simulation experiments,""“(1) total cost incurred by all patients, (2) death rate and (3) proportion of patients who had a heart failure relapse.”  """;;;;;;;
Death rate (KPI),Key performance indicator to assess quality of care in experiments,“… death rate …” (same KPI list)  ;;;;;;;
Heart-failure relapse rate (proportion of patients with relapse),Key performance indicator to assess clinical effectiveness,“…proportion of patients who had a heart failure relapse.”  ;;;;;;;
Risk of readmission (transition probability),Performance notion where lower risk is considered better care,“Transition probabilities represent the risk for a patient to switch from his current state to another state. … lower probabilities are always better.”  ;;;;;;;
Length of stay (t function),Time-based performance measure and input for duration distributions,“t : … is the length of stay in a state.” / “…distributions used for t were found…”;;;;;;;
Jacobo-Romero and Freitas 2021 - Microeconomic foundations of decentralised organisations.pdf;;;;;;;
medidor,como é usado no texto,evidência no texto;;;;;;;
Produtividade (P),Indicador principal de desempenho dos contribuintes;" calculada como função do valor ao indivíduo (vi) para avaliar variações de performance.,""“temos as seguintes expressões … P(vi)=1−e^{−αvi} Where P is productivity” (Seção 7.2, Eq. 35).""";;;;;;
Valor ao indivíduo (Vi),Mede o benefício líquido recebido por cada agente (empregado ou investidor); utilizado pelo Reward Oracle para balancear incentivos e minimizar free-rider.,“Vi = Wi + βi(S–C)” (Eq. 29) e “A noção de ‘value to the individual’… ajudou-nos a explicar os efeitos dessa transformação”.;;;;;;
Custo de Transação Interno (ITC),Componente do custo total; monitorado para garantir que as trocas internas permaneçam vantajosas.,“ITCi… where ITC is the Internal Transaction Cost” (Eq. 18) e “assumption: ITC ≤ ETC” (Eq. 37a).;;;;;;
Custo de Transação Externo (ETC),Componente do custo total; comparado com ITC para justificar existência da firma e calibrar smart-contracts.,“ETCi… External Transaction Cost” (Eq. 18) e “ITC ≤ ETC” (Eq. 37a).;;;;;;
Custo de Transação Total (TTC),Soma de ETC e ITC; usado como preço interno na firma e alvo de minimização pela infraestrutura distribuída.,“TTC = ETC + ITC” (Eq. 4) e “P = Σ TTCi” (Eq. 18).;;;;;;
Custo de Transação Marginal Interno (MITC),Versão marginal do ITC; determina expansão da firma quando MITC ≤ METC.,“FM > 0 ⇔ MITC ≤ METC” (Eq. 8).;;;;;;
Custo de Transação Marginal Externo (METC),Versão marginal do ETC; comparado ao MITC para decisão de internalizar ou usar mercado.,“FM > 0 ⇔ MITC ≤ METC” (Eq. 8).;;;;;;
Custo de Organização (Co),Usado por Olson para relacionar tamanho do grupo e eficiência; métrica de performance estrutural.,“Sg ∝ Co” e “Sg = kw Co” (Eq. 14).;;;;;;
Custo de Trabalho (Cl),Expressa desembolso total com salários; componente de ITC e indicador de estrutura de recompensas.,“Cl = Σ Wi = Δπ” (Eq. 6).;;;;;;
Benjamin et al. 1998 - An introduction to simulation using ProSim for business process simulation and analysis.pdf;;;;;;;
Not valid csv text, check the article;;;;;;;
Mezouar et al. 2016 - Proposal of a modeling approach and a set of KPI to the drug supply chain within the hospital.pdf;;;;;;;
KPI,How it is used / what it measures,Evidence in the text  ;;;;;;;
"RL.1.1 Perfect order fulfillment,""Chosen from SCOR level-1 reliability metrics to evaluate how many hospital drug orders are delivered complete, on time and with no errors."",""“Therefore, among these indicators proposed by SCOR, we choose those that are most appropriate to the drug management in the hospital, namely: RL.1.1 Perfect order fulfillment”  """;;;;;;;
RL.2.1 Percentage of orders delivered in full,SCOR level-2 reliability metric adopted to check the proportion of hospital drug orders that arrive with all requested items.,“namely: ... RL.2.1 percentage of orders delivered in full”  ;;;;;;;
"RL.2.2 Delivery performance to customer commit date,""SCOR level-2 reliability metric used to measure if deliveries from the pharmacy reach the patient on, before or after the promised date."",“namely: ... RL.2.2 Delivery performance to customer commit date”  ";;;;;;;
Rate of out-of-stock,Proposed real-time indicator to assess stock availability and quality of the drug supply service inside the hospital.,“Rate out of stock (Allows assessing the level of stocks and quality drug supply)”  ;;;;;;;
Number of days of stock coverage,Real-time indicator to evaluate how many days the current inventory can satisfy consumption.,“Number of days of stock coverage (Allows assessing the level of stocks based on the consumption)”  ;;;;;;;
Number of analyzed and validated prescriptions,Real-time indicator monitoring clinical pharmacy activity; higher number indicates better control of prescriptions before dispensing.,“Number of analyzed and validated prescription”  ;;;;;;
Returns rate history,Derived operational metric registering historical percentage/volume of drugs returned to suppliers;" can be used to monitor quality problems or demand forecast errors.,""“As output, it gives the returns rate history to the process Assess and Aggregate Return Requirements (P5.1).”""";;;;;;
Antonacci et al. 2016 - A BPMN-Based Automated Approach for the Analysis of Healthcare Processes.pdf;;;;;;;
ED Throughput Time,General KPI; measures total time a patient spends in the Emergency Department;" compared with guideline of ≤ 3 h.,""""""ED throughput time ≤3 hours from admission 98%"""" (Table I)";" """"the ED patient throughput time has been found to satisfy the guidelines (i.e., 98% of patients have been discharged in less than 3 hours).""""  """;;;;
Turn-around Time of X-ray,Process performance indicator for diagnostic imaging;" analysed to detect pre-operation bottlenecks.,""""""we noticed that the turn-around time of X-ray … requested by ED almost satisfy the general guidelines, being around 60 minutes.""""  """;;;;;;
Turn-around Time of Lab Tests,Process performance indicator for laboratory diagnostics;" identified as potential bottleneck affecting time to surgery.,""""""the turn-around time of … Lab tests requested by ED almost satisfy the general guidelines, being around 60 minutes.""""  """;;;;;;
"End-to-End Processing Time,Simulation output used for model validation by comparing with real hospital data.,""""""verifying that the obtained end-to-end processing time corresponds to the length of stay data provided by the hospital information system.""""  """;;;;;;;
"Length of Stay,Real-world hospital measure used as reference to validate simulated end-to-end processing time.,""""""… corresponds to the length of stay data provided by the hospital information system.""""  """;;;;;;;
"Patient Arrival Rate / Inter-arrival Time,Input parameter (Poisson distributed) varied in what-if analysis to study its impact on time-related KPIs.,""""""task duration and patient arrival rate have been modeled as values of Exponential and Poisson distributions, respectively."""" ";" """"""""with the actual patient inter-arrival mean time (61 hours)…"""""""" (Sec. IV-B)""""  """;;;;;;
"Task Duration / Service Time,Performance parameter (Exponential distributed) assigned to each process task and used by the simulator.,""""""the tasks duration (i.e., the time required to complete each task in the process) … have been collected from the information system""""";" eBPMN code example: """"new ExponentialStream … 1.0/10)"""" (Sec. IV-B)  """;;;;;;
"Mean Time to Surgery (simulation output),Derived measure plotted against inter-arrival time to compare current vs. improved resource configurations.,""Figure 3 graph caption: """"Time to Surgery vs. Interarrival Time for alternative configurations""""";" discussion in Sec. IV-B about Conf 1 vs. Conf 2""";;;;;;
Pidun and Felden 2011 - On the restriction to numeric indicators in Performance Measurement Systems.pdf;;;;;;;
Performance Measure,How it is used / described in the article,Evidence in the text (verbatim excerpts);;;;;;;
Key Performance Indicators (KPIs),Main quantitative indicators on which most PMS rely; criticised for being the only type of indicator considered.,“Numeric Key Performance Indicators (KPIs) evaluate business processes…”;;;;;;
Numeric KPIs,Explicit mention that measurement is restricted to numeric form.,“The restriction to quantify performance… when only using numeric KPIs”;;;;;;;
"Quality,Part of Medori & Steeple’s basic measurement grid for a PMS.,""“…define success factors as well as the performance measurement grid of quality, cost, flexibility, time, delivery and future growth…”""";;;;;;;
Cost,Ditto – element of the six-dimension grid.,(same citation as above);;;;;;;
Flexibility,Ditto – element of the six-dimension grid.,(same citation as above);;;;;;;
Time,Ditto – element of the six-dimension grid.,(same citation as above);;;;;;;
Delivery,Ditto – element of the six-dimension grid.,(same citation as above);;;;;;;
Future growth,Ditto – element of the six-dimension grid.,(same citation as above);;;;;;;
Customer satisfaction,Named as a soft / qualitative result variable whose improvement correlates with financial performance.,“Anderson et al. … found a significant positive correlation between customer satisfaction and financial performance.”;;;;;;;
Financial performance,Outcome variable positively correlated with customer satisfaction; conventional KPI target.,(same citation as above);;;;;;
"Lead times,Operational performance indicator improved by higher process maturity.,""“…positively affects business performance and hence lead times, inventory and holding costs…”""";;;;;;;
Inventory,Operational performance indicator improved by higher process maturity.,(same citation as above);;;;;;;
Holding costs,Operational performance indicator improved by higher process maturity.,(same citation as above);;;;;;;
Cost of goods sold,Financial indicator reduced via process-maturity effects.,“…which ultimately reduce cost of goods sold…”;;;;;;;
Gross margin,Financial indicator increased via process-maturity effects.,“…and increase the gross margin.”;;;;;;;
Business process maturity,Indirect (non-numeric) indicator proposed for inclusion in PMS; shown to influence performance.,“…a high business process maturity in key processes … positively affects business performance …”;;;;;;
Process quality,Highlighted as insufficiently covered by KPIs.,“KPIs primarily measure process performance … whereas a certain process quality is not sufficiently addressed…”;;;;;;;
"Success factors,Proposed qualitative indicators better suited for some processes.,""“…better could be described by e.g. success factors, soft goals, milestones…”""";;;;;;;
Soft goals,Proposed qualitative indicators.,(same citation as above);;;;;;;
Milestones / milestone achievement,Proposed qualitative indicators; used to judge progress or success.,(same citation as above) ; also “milestone achievement” mentioned explicitly later.;;;;;
Complexity,Proposed qualitative/structural indicator;" also cited as something a new PMS should capture.,""“…milestones, complexity, relations, dependencies or maturity.”""";;;;;;
Relations / dependencies,Structural indicators mentioned as alternative to pure numbers.,(same citation as above);;;;;;;
"Amount of steps and elements,Structural indicator requested by authors during university case.,""“…values to describe our problems, like amount of steps and elements…”""";;;;;;;
Media interruptions,Indicator of process inefficiency raised in university case.,“…amount of steps and elements or media interruptions…”;;;;;;;
"Probability of rework,Risk/quality indicator proposed for inclusion.,""“…a probability of rework, complexity …”""";;;;;;;
